2038,a gale of radioactive debris sweeps you 
2042," steps into view, standing just"
2045,"With a nervous sigh, the "
2046, disappears into the 
2047,"Pushing back his porkpie hat, the "
2048, peers up at the overcast sky.
2050, glancing at his watch.
2051, draws thoughtfully on his pipe.
2058, pulling towards the 
2059,"PEOPLE for TRINITY: (C)1986 Infocom, Inc. All rights reserved."
2060,*** JAPANESE WOMAN ***
2062,An old woman is standing under the tree.
2065,You'd never find her in this crowd.
2068,", but suddenly fall silent"
2070,", but stop in your tracks"
2071,"Her face is wrong.

You look a little closer and shudder to "
2072,"entire left side of her head is scarred with deep red lesions, twisting her oriental features into a hideous mask. She must have been in an accident or something."
2075,An aged woman is selling crumbs nearby.
2076,"NODESC = unseen, SEEN = just referenced."
2079, drowns out your words.
2082,"""Why not tell me about "
2085,"""I won't beg from the likes o' you,"" sniffs the "
2086,She's too frightened to respond.
2088,"""Bless yer,"" coos the "
2089,", taking your money with a practiced snatch. ""Twenty p's the change."" She holds out a "
2092,"""I ain't Harrod's, dearie. Thirty p."""
2093," shakes her head. ""Keep it, dearie."""
2094,"You get the feeling that she's been selling crumbs on this same bench, year after year, since well before you were born. Her face is lined with care for her feathered charges, who perch on her round shoulders without fear."
2095,She's obviously terrified by all the sirens and commotion.
2096,"""A rare bargain at thirty p."""
2099,"""I couldn't give you that!"" laughs the "
2100,A threatening coo from the 
2101,"""Thirty p, not a farthing less."""
2109," scowls. ""Pay attention, ducky! I told ye once already."""
2110,Check list of interesting subjects.
2114,Default for other items she might know about.
2116," sniffs. ""Looks cheap."""
2117," gives you a sad smile. ""Not to worry, dear,"" she sighs. ""Ye'll get it back by and by."""
2118," peers at you closely. ""'Ave ye seen one?"" she whispers. ""Wouldn't let it out o' my sight if I was you."""
2119," giggles. ""Fast, ain't he?"""
2120," gives you a sharp look, but doesn't reply."
2123,You know as much as I do
2124,Don't know nothin' you don't
2128,Default for all other cases.
2130,"""Don't know what you're talkin' 'bout, ducky"
2133,Lived 'ere all me life
2134,Lived 'ere all me life
2135,"Football! Sorry, hon, I'm too old to play"
2136,It's just east o' here
2138,"Princess Louise carved it all herself, she did"
2139,"Lovely bread crumbs, only thirty p a bag"
2140,"Lovely bread crumbs, only thirty p a bag"
2141,"A lovely bit o' metal! And so useful. Hold onto it, ducky"
2142,"'Ave ye ever seen such beauties? So loyal. And so, so hungry"
2143,"That's yer change, ducky. Twenty p out of fifty"
2144,"I ain't Harrod's, dearie. Thirty p"
2145,"All prams lead to Kensington Gardens, they say"
2146,"Lots o' boys around here, dearie"
2147,"Humph!"" she sniffs. ""Never touch the stuff"
2148,"Tidy bit o' foldin', that"
2149,Looks a bit ragged to me
2150,Looks a bit crumpled to me
2151,Ain't seen one like it in a long while
2152,"Ghastly, ain't he? Everyone laughs"
2153,"Me?"" The woman laughs and gestures at the pigeons. ""Here's all there is to know about me"
2154,"Shh!"" The old woman shudders. ""Ye musn't speak o' such things"
2159,You awkwardly wrap the 
2163,You awkwardly force the 
2166,The solemn dignity of the 
2167, makes you suspect that the remains may be those of some great missionary or explorer. The shrunken
2168, body is wrapped in a gray 
2169,", unclothed body is badly decomposed"
2173, wrapped around its head
2175,"pair of boots, one red and one green, completes the ghastly wardrobe"
2178,wrapped in the shroud
2179,You've already done that.
2180,You struggle briefly with 
2181,", but it's just too awkward."
2182,. One foot is clad in a 
2185, is blue and wrinkled
2186,. Inside it you can see 
2187,It falls open again horribly.
2191, is holding it tightly shut.
2197,"TOUCHED = oarsman seen, CHILLY = referred to by name, NOALL = seen wardrobe."
2203," you're wearing, but shows no interest."
2206, and checks it against a list of delinquent accounts
2207,", rips the card in half and throws the pieces in the river."
2209,", peers at it carefully and compares it to a "
2210, given to him by one of the 
2211,difference is obvious
2212, and tosses your coin into the river.
2213,", glances at it briefly and tosses it onto the "
2214,"'s face and form are concealed under a hooded cloak. His bent posture suggests great age, but he handles his vessel with a firm, confident hand that commands respect."
2215, doesn't respond to your gesture.
2217, is probably too far away
2219,Your hand reaches into a cold vapor.
2220,. He shakes his head solemnly
2223, and nods at you solemnly.
2224," pushes away from the beach.

Planes of mist close in around the dory, drawing it deeper into the gloom. The only sound is the rhythmic slurp of the oar as it plies the dark, oily water."
2225,"A vague outline emerges beyond the helm. It slowly resolves into a spit of sand, damp and cheerless in the surrounding murk"
2226, swings the dory around and lands it with barely a jolt. 
2228,'s gaze compels you to follow them
2231,"CHILLY = brolly given, SEEN = just referenced, SHADOWY = fear delay, TOUCHED = said origami, NODESC = not seen."
2248,"'s mouth opens into a little ""o"" at the magnificence of your gift. She humbly "
2263," with a gracious bow. Her fingers explore the creases in the paper, bending them this way and that. Then, with a few deft maneuvers, she refolds the sheet to its original shape and "
2264,hands it back to you.
2265,holds it up for you to see.
2269,", looks it over briefly and hands it back to you, keeping the "
2274,", and toys with it absently."
2276," for a moment, but quickly tires of "
2279, and hands it back to you
2281, with undisguised longing.
2283,", but exhibits only polite interest"
2286, and looks up at you reproachfully
2291, with a playful laugh
2293,", her eyes hardly leaving the "
2294, is a cute four or five years old
2299," giggles, then clumsily "
2301,Imagine doing that to a defenseless little girl!
2305, begin to flicker faintly.
2306,'s eyes brighten with surprise when she sees the 
2310,. She didn't seem to notice the weird twinkling
2311, is too timid to take 
2314, isn't as interested in 
2316, blinks uncomprehendingly
2317, looks at you blankly
2318, grins at your funny words
2319, says something in Japanese
2322,"SEEN = Pope quote shown, CHILLY = gone."
2327,"boy sits nearby, listening to a pair of "
2329,s. There's a dish full of 
2331,", in which you're now standing"
2333,The boy is too preoccupied with his music to notice your offer.
2334,You'd never find him in this crowd.
2338, does his best to ignore you.
2339,"The boy is old enough to use deodorant, but obviously doesn't."
2344,", slides off harmlessly and disappears in the dish."
2345,"The boy measures approximately forty feet from head to toe, and probably weighs several tons. He's wearing a pair of stereo "
2346,Forget it. This kid is 
2350," picks you off his clothes like an insect, and tosses you absently over his shoulder"
2351,", but pays no attention."
2352," brushes at you absently, like a mosquito"
2353,You'd have to get out of the dish to do that.
2354,You painfully regain your footing.
2356,"You hear faint, rhythmic music coming from the "
2357,There's a name for people who do things like that to boys.
2362,CHILLY = perched on box.
2367,"cocks its head as if to say, ""After you."""
2372, while you're holding it.
2373,You probably ought to take 
2387, and looks at you expectantly
2388,hops with excitement.
2395,hops with excitement at the idea.
2396,gives you a distasteful look.
2400,"carefully, then gives you a quizzical look."
2404, away from you with its beak.
2405,would find that very appetizing
2409,", but shows little interest."
2413, and gives you a hurt look.
2417, and drops it at your feet.
2418,"resembles a gray pheasant, lean and streamlined, with bright eyes and a long tail splashed with color"
2421,. Right now it's pecking crumbs out of the bag with great contentment
2422,rubs its head against your leg.
2427,s something in precise Roadrunner.
2437,gives you a sour look. It obviously couldn't hold 
2443,"nods brightly.

You hold "
2444, as a gray torpedo scoots under the jeeps and disappears into the 
2445,busy technicians fail to notice the fearless creature plucking the key from its 
2447, prances back to your side and deposits the key at your feet.
2449,is busy eating right now.
2456, and drops it at your feet.
2458,", turns back to you and cocks its head as if to say, ""So?"""
2461,"A great, big German shepherd is curled up against the blockhouse."
2462,"SEEN = referenced, TOUCHED = spoken to/heard talkie once, BORING = pecked once, WINDY = bird on head."
2463,The sleeping animal exhibits no interest.
2465, under the sleeping dog's nose.
2469,"the sleeping dog. Luckily, your pitching arm is no better than your sense of diplomacy, and "
2470, falls short of its target by several feet.
2471,"You're looking at a hundred and ten pounds of hard, flea-bitten muscle, leashed to the "
2472, with a chain of the type used to moor ocean liners. Good thing it's sleeping.
2473,"Boldly, fearlessly, you march up to the dozing shepherd and draw back "
2475, to deal the sleeping monster a mighty blow
2476, (or as mighty a blow as you can expect from 
2478,". But the dog snorts a bit in its sleep, and you bravely scurry backwards several dozen yards."
2479, slobbers gently in its sleep.
2480, could use a bath. Any volunteers?
2483,A second look at the sleeping brute
2485, curls its lip and rumbles
2486,But you didn't wake it up... this time.
2489, lifts a heavy eyelid
2490,"It peers at you for a moment, yawns and drifts back to sleep.

You wipe the sweat from your brow"
2492," A set of long, white fangs snaps together, an inch shy of your left leg. Looks as if sleepytime is over."
2493,"""Nice puppy,"" you mumble.

The 110-pound ""puppy"" strains against its chain, opens its toothy maw and starts"
2494,You stumble backwards to hide as the 
2495, sweeps across the road.
2498,"SEEN = just seen, NODESC = never seen, CHILLY = passed."
2500,You'd have to get uncomfortably close to the 
2509, the darkness close at hand
2511," in one of its long, sharp claws"
2513," winces with pain, and covers its eye with an open claw."
2516, with profound disinterest.
2517, growls and backs away as you approach it with 
2519, into its mouth and belches.
2521," in its claws, glares at it briefly and flings it off into the darkness with a snarl."
2524, and kicks it back to you with a fearful screech.
2531,'s eyes dangles from its socket on a moist pink nerve. The other glares back at you from the darkness of the 
2532, responds to your gesture with a contemptuous snarl.
2533," backs out of your reach, snarling with fear."
2537,Your gesture brings a tear to the 
2538,'s eye as it recalls the tender moments of its former human existence. Then it breaks your neck with a practiced swipe of its claw.
2541, smells as if it's been dead a long time.
2544,and flings it back at you with a roar. You leap back as it skitters
2545,*** OPPIE & COMPANY ***
2548,A thin man is standing just inside the bunker's entrance.
2549,"NODESC = NOT visible, SEEN = appeared once, CHILLY = used name, BORING = quote seen."
2550, you saw here before is gone now.
2554, is drawn and haggard; it looks as if he hasn't slept in days.
2556,SEEN = spoken to once.
2559, are obviously under a lot of strain. Their 
2560,"fingers drum impatiently on their steering wheels, and their "
2561,eyes dart back and forth between the 
2563,. One of them is training a 
2564, on the road leading south.
2567,"""Who said that?"" he cries.

The "
2570," snap to alert attention, peering into the gloom. Nobody moves for a long moment. Then, one by one, they begin to relax... all but the closest GI, who stares in the "
2571, of the shed nervously.
2573,"""The shed!"" he cries."
2574, at the sound of your voice. 
2582,============ THESE ARE USEFUL IN ALMOST EVERY GAME ============
2583,"============ THESE DON'T NEED FILLING OUT, BUT CAN BE CHANGED ============"
2584,"TR for TRINITY: (C)1986 Infocom, Inc. All Rights Reserved."
2595,"PLACES for TRINITY: (C)1986 Infocom, Inc. All rights reserved."
2601,north along the crowded 
2603,through the mob around the Gate. 
2604,ed glades stretch away
2605,"east, and a hint of color marks the western edge of the "
2606, makes it difficult to walk straight
2617,There's no need to trample on the flowers.[ID: places:95]
2618,There's no need to trample on the flowers.[ID: places:97]
2619,You're already as close as anyone wants to get to the Albert Memorial.
2620,There's no need to trample on the flowers.[ID: places:100]
2623," line the walks bending north and west, filling the air with a gentle fragrance. A little path leads northwest, between the trees."
2628, hoot with laughter at the dreadful sight; 
2629, hide their faces and roll quickly away.
2631, are scattering in every 
2635," faces east, where the waters of the "
2636, sparkle in the afternoon sun. Your eyes follow the crowded 
2637, north and south until its borders are lost amid the 
2640,". Small paths curve northeast and southeast,"
2642," fills the air! They circle overhead and congregate around a nearby bench, where an aged woman is selling bags of crumbs.

""Feed the birds! Thirty p!"" Her voice quavers with heartbreak."
2644,Swimming in the Round Pond is strictly forbidden.
2646,Ducks and swans bob on the sparkling 
2648,. They share the water with a
2652,", directed by the excited shouts of "
2654, floating within reach
2655,".

Crowded paths radiate from the Pond in many "
2660," is only twenty feet across, and perfectly circular. Paths wander off in many "
2661,s through the surrounding 
2662,"A noise makes you hesitate.

For a moment, nothing happens. Then the "
2666, wobbles with a faint scrape.
2672, rolling south down the 
2673,. Less crowded paths wind east along an 
2676,find any good footholds.
2678,A crooked old tree shades the 
2682,. Shady paths lead west along an 
2685," under the tree, struggling to open an "
2687, isn't making it easy for her.
2690,You begin to walk past the 
2697, of a horse and rider dominates this 
2699,intersection. The Walk continues north and south; lesser paths curve off in many 
2700,"s.

A broad field of "
2701,", meticulously manicured, extends"
2702,. Beyond it you can see the 
2704,As your feet touch the grass
2706,NOALL = can't see a bubble.
2708,Crowded walkways lead east and west along an 
2709,. Narrow paths wander south into the Gardens.
2712,You're on a shady path that winds along the western shore of the 
2713,". Looking south, you can see the graceful arch of a bridge, and beyond it the cool expanse of the river Serpentine."
2716," into the cool, dark water"
2717,The spectacle on the 
2719,"You begin to move away, but stop dead "
2722,The water isn't deep enough here.
2724,You're standing knee-deep in the 
2725,", not far from the western shore"
2726,". Looking east, you can see a "
2727, hovering just above the 
2728, is too far away in that 
2729,You wade back to the 
2730,*** FANTASY WORLD ***
2733,"Naked slopes veer upward on every side, forming a natural "
2734, that is filled to a depth of several inches with human 
2737, is flourishing in the rich fertilizer
2742,The slopes around you are too steep to climb
2744, suggest that you're not the first to discover this
2745,You explore the door's edge with a timid foot.
2748,This crag of rock juts out over the surrounding 
2749,", ending at an abrupt drop several hundred feet deep. Rugged trails wind south and south"
2753," of stone, surrounded on every side by a deep "
2754,fallen oak bridges the gulf
2756, has somehow taken root in the solid rock
2763,A sudden cliff blocks your path.
2765," Narrow trails curve southeast and southwest, away from the edge of the bluff.

To the "
2767,", nestled in a shady "
2771,A spectacular crop of 
2772, extends far and wide across the 
2777,", brown with the crust of years, squats in the middle"
2778, stands amid the scorched remains
2779, of this tiny chamber. 
2780,"Coils of steam writhe from its depths, filling the air"
2782, with a greasy stench that makes your nose wrinkle. 
2785,s are both wide open.
2787,"Unfortunately, the front and "
2789, is wide open. Another door leading 
2794, protects the neat rows of herbs from predators. The only exit is the
2796,", leading west.

Another giant "
2797, has taken root in a 
2798," opens wider at your touch, drawing you over the threshold."
2802, lie toppled among the 
2804," and heads scattered like the carnage of a ghastly battle.

A granite "
2806,. Beyond it rises the mound of an ancient 
2808," leads north, into the "
2809,", sealed with an iron door"
2810,".

Sudden drops fall away on every side but south, where a flight of "
2821,dim light from outside
2822, does little to dispel the gloom of this subterranean passage. Craggy walls bend away
2824,; chill vapors rise from a slope that descends into darkness
2825,"A clatter breaks the silence! You turn, and watch helplessly as a "
2826, crashes down across the south exit.
2827,"Something just moved.

You peer uneasily beyond the pool of light around the "
2828,". Nothing. Then, as your eyes adjust, you descry a vaguely human outline crouched against the "
2830,"""Awk! Barrow wight!"""
2832,bellows something awful as you pass
2833,You stumble into the lightless 
2834,'s eye grows wide and bold as your 
2836,". You hesitate, then slowly retreat until the "
2837, is well within reach.
2838, covers its eye with its claws and 
2843,"You slide down into gloom that grows colder and colder...

"
2844,see any exit that way.
2846,Black trees block your path.
2848,"A thick, suffocating miasma lingers among the trees; the black earth is squishy with corruption. "
2849,Paths wander off in many 
2854,The forest is too dense that way.
2856," at your feet is striped with colorful layers of rock. Narrow paths twist northeast and northwest, uneasily close to the edge. Other trails lead off into the forest.

To the north, a rocky "
2857, towers like a golf tee from the depths of the 
2858,. Only thirty feet separate you from its flattened summit.
2859,An oak tree stands at the chasm's brink.
2860,An oak tree lies fallen across the 
2862,You step gingerly across the fallen oak
2864,You step boldly over the 
2866," and float down, buoyed by the "
2868,. But its cloth panels get tangled
2877,plummet to a painful end.
2880,The cliff is much too steep to climb.
2882,"Smooth walls of rock vault straight up and then lean inward, forming a natural roof that partially hides the sky. Trails lead out from under the cliff in many "
2883,"s.

A swarm of bees has staked out this formation for itself by "
2884, an enormous hive under the arch. 
2886," from the hive is magnified by the cliff's acoustics into a loud, frightening drone."
2888,Blasted trees block your path.
2889,Blasted trees block your path.
2890,Blasted trees block your path.
2892," around you is bent and splintered, as if a mighty fist had smashed through the branches. Sooty fumes hang in the air; the earth is dark with ashes and "
2894,ern path ends at the lip of a deep 
2895,", forty or fifty feet across."
2896,You climb down into the 
2898,The only way up is to the 
2901," fills the air with an acrid, smoldering stench. Blackened "
2902, covers the sides and bottom of the 
2903,You scramble out of the 
2905,Sheer cliff walls block your path.
2906,Sheer cliff walls block your path.
2907,Sheer cliff walls block your path.
2909,A curtain of water tumbles off the 
2910,"ern cliffs into a deep, rocky pool. From there, a mountain stream wanders off into the "
2911,. Footpaths follow the stream 
2914, has been hewn into the face of the north cliff.
2915,You edge around the curtain of water
2921,You'll never fit through the door with that open 
2924,You're in a vast underground 
2925,", cold enough to see "
2927, glitter in the light shining in through an 
2929," wall. Beyond it, a curtain of water fills the "
2930, with its splashing roar.
2931,You edge your way around the 
2934,Black trees block your path.
2936," is damp and squishy underfoot, especially along the "
2939, between the black trees.
2941,You're already at the bottom of the stairs.
2944, before you must be thousands of feet high. It
2945,", casting a stern, precise "
2946," over the surrounding landscape.

A narrow "
2947," climbs north, up the hypotenuse of the triangle. Footpaths converge on the stair from every "
2949,"With a fearful gulp, you ascend the narrow "
2952,The breeze feels noticeably 
2956," here, about halfway to the "
2958,landscape below is gray in the 
2965,er as you continue your 
2970,You're already at the top of the stairs.
2972,The temperature on this tiny 
2973, is well below freezing. But it isn't just the cold that makes your teeth chatter when you look down that narrow 
2974,", thousands of feet high.

Far below, the "
2976," stretches across the landscape. From this great altitude it looks like a dark finger, accusing a point on the "
2979,"Fighting back fear, you descend the "
2981,Tall cattails block your path.
2982,Tall cattails block your path.
2983,The misty waters block your path.
2984,The misty waters block your path.
2985,The misty waters block your path.
2988, line the banks of a great river that flows 
2989,ward across the silent moor. A dense fog on the water obscures your view of the 
2990,".

A pair of giant "
2991,s is growing among the 
2997,pass the threshold of 
2999,... and step into empty air
3001,You'd tumble down the hill if you went that way.
3002,You'd tumble down the hill if you went that way.
3003,You'd tumble down the hill if you went that way.
3004,You'd tumble down the hill if you went that way.
3005,You'd tumble down the hill if you went that way.
3007, you've climbed lies at the south
3008, edge of a vast wilderness. Towering 
3009,"s are broken by long tracts of wasteland, rugged plateaus and marshes shrouded in perpetual mist. A brooding sun fills the distant "
3010,"s with a sad, dusty light the color of antique brass.

A "
3011,", thousands of feet high, rises above the "
3013,. Its vertex casts a long 
3014," across the wood.

As your eyes sweep the landscape, you notice more of the giant "
3016," Some sprout in clusters, others grow in solitude among the trees. Their "
3017,s increase dramatically as your gaze moves 
3019, is choked with pale domes.
3020,There must be hundreds of them.
3023,It must have taken centuries to cultivate the magnificent 
3024, rising before you. The tightly woven 
3027," like a green wall, thirty feet high.

A barren hilltop is visible to the "
3028,. Many footpaths wander off
3031,A fortresslike wall of 
3032, stretches east and west through the 
3033,only breach is an identical pair of arched 
3036,. Paths wander from its banks in many 
3039,The misty waters block your path.
3040,The misty waters block your path.
3041,The misty waters block your path.
3043,"Footpaths wander north, west and northwest. Turning south, you see a magnificent "
3044, growing in an unbroken wall to the 
3048,on a lifeless strip of sand
3050,water is unnaturally dark and still; ribbons of mist coil across its 
3051," like ghostly fingers, obscuring what lies beyond."
3053,The misty waters block your path.
3056, trickles into a river that bends
3058," is veiled behind a thick mist.

Paths meander off in many "
3059,s from the river's edge.
3062,You've discovered a golden 
3063,", bordered on every side by a dense "
3065,", and the wood echoes with the cry of mourning doves"
3068,The door you just stepped from opens into a 
3069, of impossible size. Its broad crown towers over your head like a fleshy 
3071, is hopelessly impenetrable
3072,". But an obscure path winds north, to the summit of a gentle hill."
3073,You ascend the gentle 
3080,Barely eighteen inches separate the thick walls of arborvitae that 
3081, on either side. They form an uncomfortably narrow corridor that bends sharply to the 
3088, arches over your head like a great green Ferris wheel. Its tangled 
3089,"s are peculiarly twisted, making it difficult to tell where the inside ends and the outside begins.

"
3090,"Other paths lead east and west, into the surrounding "
3099,You can only go up or down from here.
3100,You can only go up or down from here.
3102, twists alarmingly as you 
3104,You can only go up or down from here.
3105,You can only go up or down from here.
3109, curves up and around in an inexplicable way that makes your eyes cross. It seems as if you'd be standing on your head if you went much higher. Little daylight makes its way through the thick walls of arborvitae.
3114,The tangled vines and tendrils seem to writhe malignantly in the 
3115,faltering glow of the 
3116,flickering light of the 
3123,Something bushy blocks
3127,The misty waters block your path.
3128,The misty waters block your path.
3129,The misty waters block your path.
3130,The misty waters block your path.
3131,The misty waters block your path.
3132,The misty waters block your path.
3133,The misty waters block your path.
3135,"At first glance, this isolated spit seems hopelessly mired in the fog blowing in off the surrounding river. But the sand looks a bit firmer"
3137,The misty waters block your path.
3138,The misty waters block your path.
3139,The misty waters block your path.
3140,The misty waters block your path.
3141,The misty waters block your path.
3142,The misty waters block your path.
3143,The misty waters block your path.
3145,"It's impossible to see more than a dozen yards on this fogbound islet. The damp air makes your footsteps sound unnaturally loud as you trudge across the sand at the river's edge.

A lone "
3146, has found a home at the water's edge
3151,ruby in its beak gleams enticingly
3152,"You take a deep breath, and step forward."
3154,"WIRE-TYPES identifies each of the four colored wires. 0 = red, 1 = blue, 2 = striped, 3 = white."
3159,Magic wire stored here.
3160,"PICK-ONE expects an LTABLE of strings, with an initial element of 0."
3165,"You're five hundred miles above a sea of ice, hurtling in profound silence over the Arctic atmosphere. Layers of crimson and violet describe the curve of the "
3166,", blending imperceptibly into a black sky crowded with stars."
3169,s don't propagate well in a vacuum.
3170,You have no means of propulsion.
3171,"Earth Orbit, on a satellite"
3179," is about twenty feet long, and shaped like a beer can"
3180, around you is anchored to the 
3187, side of a huge steel 
3188,", fifty feet high. All around you, a frozen wasteland stretches off to a "
3194,'s interior. The topmost rungs of a 
3198,leap across the jamb of the 
3199, fades away into the texture of the 
3204, snakes down the side of the 
3205,", then trails southwest across the "
3206,". Grim tracts of permafrost greet your eyes every way you turn.

A "
3211,Steep mountains block your path.
3212,Steep mountains block your path.
3213,Steep mountains block your path.
3214,The mountains are much too steep to climb.
3216,The frozen earth slopes north to meet a gray wall of 
3219,There's nothing but cold desolation in 
3221,Steep mountains block your path.
3222,Steep mountains block your path.
3223,Steep mountains block your path.
3224,The mountains are much too steep to climb.
3226," range east and west, dark against the frozen ground. The "
3229,Steep mountains block your path.
3230,Steep mountains block your path.
3231,Steep mountains block your path.
3232,Steep mountains block your path.
3233,The mountains are much too steep to climb.
3236, cuts a narrow pass through the 
3237, rising north and east. The 
3238, is a gray sentinel on the southwest 
3239,You follow the stream of 
3241,The mountains are much too steep to climb.
3243,Arctic winds whip across the permafrost in bone-chilling gusts. The distant 
3244, is outlined against the eastern 
3246,Steep mountains block your path.
3247,Steep mountains block your path.
3248,Steep mountains block your path.
3249,The mountains are much too steep to climb.
3251,The barren ground stretches west towards the distant 
3253, rise like a fortress
3257, is still visible on the northeastern 
3259," run southwest across the permafrost, towards a distant "
3264, breaks the monotony of this frozen plain.
3266,Steep mountains block your path.
3267,Steep mountains block your path.
3268,Steep mountains block your path.
3269,The mountains are much too steep to climb.
3273, and south in a gray wall. The 
3274, stands alone on the northwest 
3276,Steep mountains block your path.
3277,Steep mountains block your path.
3278,Steep mountains block your path.
3279,The mountains are much too steep to climb.
3281," ends here, on a cliff overlooking an Arctic sea. But where ancient waters once fell, there now pours a living stream of "
3282,". Driven by mindless instinct, too stupid or frightened to turn away, they plunge by the hundreds into the crashing waves below"
3283,. You recognize the species now. Lemmings
3285, underfoot is split by a narrow 
3286,", almost hidden by the scrambling "
3288,"If you can't beat 'em, join 'em"
3291,"over the edge of the cliff, where you founder for a while in the Arctic waters."
3293,You force a path through the 
3296,Rock walls block your path.
3297,Rock walls block your path.
3298,Rock walls block your path.
3299,Rock walls block your path.
3300,Rock walls block your path.
3301,Rock walls block your path.
3303,"You're in a narrow underground chamber, illuminated by "
3304,an open door in the east wall
3309, occupies most of the chamber. The maze of 
3310," surrounding it trails west, into the depths of a "
3311, in the east wall is closed.
3313, are gouged with deep spiral ruts; they look as if they've been routed out with heavy machinery.
3314,You slip through the 
3316,Rock walls block your path.
3317,Rock walls block your path.
3318,Rock walls block your path.
3319,Rock walls block your path.
3320,Rock walls block your path.
3321,Rock walls block your path.
3324,'s walls look like bloated veins and arteries in the 
3332, you spot something moving in the corner of your eye. It's... what do you call them?... yes! A 
3334,Rock walls block your path.
3335,Rock walls block your path.
3336,Rock walls block your path.
3337,Rock walls block your path.
3338,Rock walls block your path.
3339,Rock walls block your path.
3342, is sealed off with a 
3343, of rocks and dirt. Numerous 
3345,", trailing away to the "
3346,Feeble light shines from a 
3348,'s feeble glow reveals a 
3354,Whoever threw this place together wasn't too worried about permanence. Tin walls rise on flimsy studs to a 
3355," that sags under its own weight. It reminds you of a prefab tool shed, several stories high.

You're standing beside a monstrous conglomeration of pipes, compressors and pressure valves that fills most of the "
3358, set into one of the storage tanks
3365,"You hesitate for a moment, then step through the "
3368,A maze of plumbing rises before you like the back of a giant refrigerator. Stairs lead up to a 
3370,". Turning south, you see a"
3374,", with a small box and a "
3375, mounted on the wall beside them.
3380,The waters of a peaceful 
3381," reflect the tropical dawn like a fiery mirror. A few stars are still visible in the rosy sky.

The glorified tool shed dominates this little "
3382,", leaving room only for a narrow strip of sand that curves"
3383,east and northwest. A 
3384, is mounted on the wall beside the
3389,follow the curve of the 
3390,"You recall the icky things lurking in the water, and change your mind."
3391,Icky bits of slime wash past as you wade deeper into the 
3392,". Invisible creatures nip at your toes, and something big and menacing brushes your shin. Enthusiasm dwindles; you hastily return to the shore."
3396,Palm trees far across the 
3397, stand in dark relief against the eastern sky. The 
3398," continues northwest and southwest, around the "
3402, juts out of the side of the 
3403,", stretching away across the "
3404," as far as you can see.

The beach continues around the "
3408,"The sand curves northeast and southeast, skirting the dark outline of the "
3410, is visible a short distance offshore.
3411,"A bolt of pain engulfs your foot.

A big, fat crab is pinching your toe! You shake off the wretched thing; it watches with evil satisfaction as you hop around the beach, yowling.

Another crab joins the first, and another. Soon the water's edge is crowded with snapping claws."
3412,A glance at the snapping 
3415,Unassisted flight is not one of your talents.
3416,Unassisted flight is not one of your talents.
3417,Unassisted flight is not one of your talents.
3418,Unassisted flight is not one of your talents.
3419,Unassisted flight is not one of your talents.
3420,Unassisted flight is not one of your talents.
3421,Unassisted flight is not one of your talents.
3422,Unassisted flight is not one of your talents.
3423,Unassisted flight is not one of your talents.
3424,You're going that way whether you like it or not.
3425,"NOALL = 2nd fall move, SEEN = I-FALLING queued."
3430," hundred feet above a small city, "
3431,drifting slowly downward as the wind 
3435,falling straight down at a velocity of 
3440, is dwindling away in the sky overhead.
3441,"Thin Air, on the giant bird"
3442,Unassisted flight is not one of your talents.
3443,Unassisted flight is not one of your talents.
3444,Unassisted flight is not one of your talents.
3445,Unassisted flight is not one of your talents.
3446,Unassisted flight is not one of your talents.
3447,Unassisted flight is not one of your talents.
3448,Unassisted flight is not one of your talents.
3449,Unassisted flight is not one of your talents.
3450,Unassisted flight is not one of your talents.
3451,Unassisted flight is not one of your talents.
3453,You're soaring high over the city on a giant 
3455, and leap through the 
3461, Behind them stands a long 
3464," and birds folded from colored paper.

Mounds of dirt are heaped around a dark "
3465,. It appears to be a 
3466," of some kind.

Several small "
3467, are happily chasing 
3468," north of the swing set. Turning south, you see a group of adults (school"
3469,", by the looks of them), wearily digging another "
3471,You begin to yell hysterically.
3472,"Somewhat shaken, you rise to your feet in a child's "
3473,. In the pile you see 
3474,[climbing out of the 
3478,You descend into the darkness
3479,You step closer to the group of 
3481,"One teacher, a young woman, sees you "
3486," and shrieks something in Japanese. Her companions quickly surround you, shouting accusations and sneering at your vacation shorts. You respond by pointing desperately at the sky, shouting ""Bomb! Big boom!"" and struggling to escape into the "
3487,".

This awkward scene is cut short by a searing flash."
3489, cry out in surprise and fear at your approach.
3490,You walk a little closer to 
3491,", but hesitate when it occurs to you that they might not take kindly to your presence"
3494,You're already in the shelter as far as you can go.
3495,You're already in the shelter as far as you can go.
3497,You wouldn't want to spend much time in this wretched hole. The bare 
3498," is damp and filthy, and the "
3500,". Luckily, there's an "
3501,You ascend into daylight
3504,The metal wall blocks your path.
3505,The metal wall blocks your path.
3506,The metal wall blocks your path.
3507,The metal wall blocks your path.
3508,The metal wall blocks your path.
3509,The metal wall blocks your path.
3512,", barely twelve feet square. The oak "
3513," is littered with discarded bits of rope, pulleys and other "
3517, light bulb hangs from the 
3520,; harsh light streams in through an 
3522,"exit in the west wall.

A five-foot "
3523, rests on a bracket in the middle of the 
3526, and crossed with electrical 
3527,", all converging in a boxlike "
3529, is set into the east wall.
3531, The door slams shut at your approach.
3533,You're already at the top of the ladder.
3535,"A metal rail is all that stands between you and a hundred-foot drop.

Miles of barren "
